iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUS,Oceania,Australia,2022/3/6,3384217,22182,24945.429,5425,9,36.286,131231.136,860.16,967.319,210.367,0.349,1.407,1.17,117,4.537,1809,70.148,,,,,64028929,70041,2482.875,2.716,80531,3.123,0.3098,3.2,tests performed,54492395,22093332,20524493,11874570,22690,75561,211.31,85.67,79.59,46.05,2930,6597,0.026,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/7,3429179,44962,27737.429,5464,39,36.286,132974.645,1743.509,1075.585,211.88,1.512,1.407,1.2,112,4.343,1788,69.334,,,,,64093950,65021,2485.397,2.521,81481,3.16,0.3404,2.9,tests performed,54570032,22098997,20543714,11927321,77637,72075,211.61,85.69,79.66,46.25,2795,6157,0.024,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/8,3459870,30691,29014,5495,31,32.286,134164.762,1190.117,1125.087,213.082,1.202,1.252,1.19,112,4.343,1737,67.356,,,,,64165448,71498,2488.169,2.773,81726,3.169,0.355,2.8,tests performed,54659334,22105692,20568346,11985296,89302,71975,211.95,85.72,79.76,46.48,2791,6018,0.023,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/9,3496205,36335,28488.714,5520,25,29.143,135573.739,1408.977,1104.718,214.051,0.969,1.13,1.19,108,4.188,1688,65.456,,,,,64265447,99999,2492.047,3.878,81989,3.179,0.3475,2.9,tests performed,54749553,22111780,20596172,12041601,90219,72523,212.3,85.74,79.87,46.69,2812,5870,0.023,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/10,3527894,31689,29421.571,5550,30,28,136802.556,1228.817,1140.892,215.215,1.163,1.086,1.2,101,3.917,1689,65.495,,,,,64359555,94108,2495.696,3.649,81871,3.175,0.3594,2.8,tests performed,54842227,22117596,20626131,12098500,92674,73482,212.66,85.77,79.98,46.91,2849,5635,0.022,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/11,3562971,35077,31187.429,5571,21,24.143,138162.751,1360.195,1209.367,216.029,0.814,0.936,1.21,97,3.761,1655,64.177,,,,,64470080,110525,2499.982,4.286,84505,3.277,0.3691,2.7,tests performed,54948620,22124182,20661863,12162575,106393,75727,213.08,85.79,80.12,47.16,2936,5463,0.021,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/12,3596466,33495,33490.143,5587,16,24.429,139461.6,1298.849,1298.661,216.649,0.62,0.947,1.22,108,4.188,1702,65.999,,,,,64555122,85042,2503.28,3.298,85176,3.303,0.3932,2.5,tests performed,55020466,22128293,20696352,12195821,71846,78680,213.36,85.81,80.26,47.29,3051,5314,0.021,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/13,3622906,26440,34098.429,5590,3,23.571,140486.874,1025.274,1322.248,216.766,0.116,0.914,1.23,112,4.343,1727,66.969,,,,,64640707,85585,2506.599,3.319,87397,3.389,0.3902,2.6,tests performed,55054842,22130630,20714246,12209966,34376,80350,213.49,85.82,80.32,47.35,3116,5328,0.021,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/14,3651709,28803,31790,5615,25,21.571,141603.78,1116.905,1232.734,217.735,0.969,0.836,1.24,105,4.072,1801,69.838,,,,,64710352,69645,2509.299,2.701,88057,3.415,0.361,2.8,tests performed,55128376,22135420,20743572,12249384,73534,79763,213.77,85.84,80.44,47.5,3093,5203,0.02,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/15,3706018,54309,35164,5638,23,20.429,143709.742,2105.962,1363.568,218.627,0.892,0.792,1.28,105,4.072,1782,69.101,,,,,64787909,77557,2512.307,3.007,88923,3.448,0.3954,2.5,tests performed,55224388,22141043,20780753,12302592,96012,80722,214.15,85.86,80.58,47.71,3130,5050,0.02,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/16,3763166,57148,38137.286,5662,24,20.286,145925.792,2216.051,1478.865,219.558,0.931,0.787,1.29,96,3.723,1855,71.932,,,,,64889929,102020,2516.263,3.956,89212,3.459,0.4275,2.3,tests performed,55316946,22146677,20817597,12352672,92558,81056,214.5,85.88,80.73,47.9,3143,4985,0.019,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/17,3812332,49166,40634,5691,29,20.143,147832.322,1906.53,1575.681,220.682,1.125,0.781,1.28,92,3.568,1812,70.265,,,,,65010968,121039,2520.956,4.694,93059,3.609,0.4366,2.3,tests performed,55408135,22152482,20852962,12402691,91189,80844,214.86,85.9,80.86,48.09,3135,4984,0.019,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/18,3859284,46952,42330.429,5722,31,21.571,149652.998,1820.676,1641.464,221.884,1.202,0.836,1.27,85,3.296,1903,73.793,,,,,65112260,101292,2524.884,3.928,91740,3.557,0.4614,2.2,tests performed,55507339,22158259,20893155,12455925,99204,79817,215.24,85.92,81.02,48.3,3095,4868,0.019,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/19,3900138,40854,43381.714,5725,3,19.714,151237.21,1584.212,1682.23,222.001,0.116,0.764,1.26,87,3.374,1943,75.344,,,,,65221844,109584,2529.134,4.249,95246,3.693,0.4555,2.2,tests performed,55577748,22162034,20931268,12484446,70409,79612,215.52,85.94,81.17,48.41,3087,4820,0.019,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/20,3943368,43230,45780.286,5736,11,20.857,152913.557,1676.347,1775.24,222.427,0.427,0.809,1.25,87,3.374,2046,79.339,,,,,65324860,103016,2533.128,3.995,97736,3.79,0.4684,2.1,tests performed,55613993,22163996,20952845,12497152,36245,79879,215.66,85.95,81.25,48.46,3097,4767,0.018,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/21,3996431,53063,49246,5763,27,21.143,154971.203,2057.645,1909.632,223.474,1.047,0.82,1.24,95,3.684,2107,81.704,,,,,65406558,81698,2536.296,3.168,99458,3.857,0.4951,2,tests performed,55700491,22169145,20988310,12543036,86498,81731,215.99,85.97,81.39,48.64,3169,4818,0.019,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/22,4053987,57556,49709.857,5786,23,21.143,157203.075,2231.872,1927.619,224.366,0.892,0.82,1.22,95,3.684,2104,81.588,,,,,65446475,39917,2537.844,1.548,94081,3.648,0.5284,1.9,tests performed,55783094,22174087,21020180,12588827,82603,79815,216.31,85.99,81.51,48.82,3095,4721,0.018,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/23,4113691,59704,50075,5817,31,22.143,159518.24,2315.166,1941.778,225.568,1.202,0.859,1.21,102,3.955,2149,83.333,,,,,65592780,146305,2543.517,5.673,100407,3.894,0.4987,2,tests performed,55854308,22178419,21043844,12632045,71214,76766,216.59,86,81.6,48.98,2977,4535,0.018,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/24,4180473,66782,52591.571,5850,33,22.714,162107.873,2589.632,2039.364,226.848,1.28,0.881,1.2,96,3.723,2152,83.449,,,,,65706632,113852,2547.932,4.415,99381,3.854,0.5292,1.9,tests performed,55932910,22183299,21072503,12677108,78602,74968,216.89,86.02,81.71,49.16,2907,4402,0.017,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/25,4228461,47988,52739.571,5875,25,21.857,163968.723,1860.85,2045.103,227.817,0.969,0.848,1.17,100,3.878,2159,83.72,,,,,65836260,129628,2552.959,5.027,103429,4.011,0.5099,2,tests performed,56017618,22188155,21104880,12724583,84708,72897,217.22,86.04,81.84,49.34,2827,4271,0.017,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/26,4275210,46749,53581.714,5893,18,24,165781.527,1812.805,2077.76,228.515,0.698,0.931,1.16,102,3.955,2176,84.38,,,,,65953829,117569,2557.518,4.559,104569,4.055,0.5124,2,tests performed,56077605,22191506,21136762,12749337,59987,71408,217.45,86.05,81.96,49.44,2769,4210,0.016,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/27,4326181,50971,54687.571,5897,4,23,167758.05,1976.523,2120.642,228.67,0.155,0.892,1.15,113,4.382,2301,89.227,,,,,66069576,115747,2562.006,4.488,106388,4.125,0.514,1.9,tests performed,56107787,22193476,21153372,12760939,30182,70542,217.57,86.06,82.03,49.48,2735,4211,0.016,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/28,4381919,55738,55069.714,5926,29,23.286,169919.425,2161.375,2135.46,229.795,1.125,0.903,1.13,119,4.615,2364,91.67,,,,,66168140,98564,2565.828,3.822,108797,4.219,0.5062,2,tests performed,56179315,22198092,21179377,12801846,71528,68403,217.85,86.08,82.13,49.64,2652,4135,0.016,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/29,4447442,65523,56207.857,5959,33,24.714,172460.236,2540.812,2179.595,231.075,1.28,0.958,1.11,102,3.955,2446,94.85,,,,,66276358,108218,2570.025,4.196,118555,4.597,0.4741,2.1,tests performed,56242913,22202366,21200432,12840115,63598,65688,218.1,86.1,82.21,49.79,2547,4040,0.016,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/30,4507681,60239,56284.286,5993,34,25.143,174796.148,2335.912,2182.558,232.393,1.318,0.975,1.09,89,3.451,2492,96.633,,,,,66416441,140083,2575.457,5.432,117666,4.563,0.4783,2.1,tests performed,56303174,22206384,21219755,12877035,60261,64124,218.33,86.11,82.28,49.93,2487,3995,0.015,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/3/31,4573066,65385,56084.714,6008,15,22.571,177331.608,2535.46,2174.819,232.975,0.582,0.875,1.08,88,3.412,2533,98.223,,,,,66546212,129771,2580.489,5.032,119940,4.651,0.4676,2.1,tests performed,56362692,22210293,21240452,12911947,59518,61397,218.56,86.13,82.36,50.07,2381,3856,0.015,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/1,4628163,55097,57100.286,6365,357,70,179468.127,2136.518,2214.201,246.818,13.844,2.714,1.07,95,3.684,2522,97.797,,,,,66680026,133814,2585.678,5.189,120538,4.674,0.4737,2.1,tests performed,56421957,22214445,21260487,12947025,59265,57763,218.79,86.14,82.44,50.21,2240,3756,0.015,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/2,4676260,48097,57292.857,6383,18,70,181333.203,1865.077,2221.668,247.516,0.698,2.714,1.06,103,3.994,2581,100.084,,,,,66788210,108184,2589.873,4.195,119197,4.622,0.4807,2.1,tests performed,56461823,22217203,21280501,12964119,39866,54888,218.94,86.15,82.52,50.27,2128,3671,0.014,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/3,4716870,40610,55812.714,6392,9,70.714,182907.954,1574.75,2164.272,247.865,0.349,2.742,1.04,107,4.149,2699,104.66,,,,,66887250,99040,2593.714,3.841,116811,4.53,0.4778,2.1,tests performed,56481559,22218298,21291087,12972174,19736,53396,219.02,86.16,82.56,50.3,2071,3546,0.014,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/4,4772414,55544,55785,6425,33,71.286,185061.806,2153.852,2163.197,249.145,1.28,2.764,1.04,114,4.421,2836,109.973,,,,,66984863,97613,2597.499,3.785,116675,4.524,0.4781,2.1,tests performed,56532490,22222194,21307694,13002602,50931,50454,219.22,86.17,82.63,50.42,1956,3443,0.013,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/5,4848211,75797,57252.714,6462,37,71.857,188001.016,2939.211,2220.111,250.58,1.435,2.786,1.03,107,4.149,2811,109.003,,,,,67085597,100734,2601.405,3.906,115606,4.483,0.4952,2,tests performed,56579444,22225434,21322046,13031964,46954,48076,219.4,86.18,82.68,50.53,1864,3295,0.013,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/6,4910819,62608,57591.143,6495,33,71.714,190428.792,2427.775,2233.235,251.859,1.28,2.781,1.01,102,3.955,2778,107.724,,,,,67219381,133784,2606.593,5.188,114706,4.448,0.5021,2,tests performed,56624383,22228650,21335439,13060294,44939,45887,219.57,86.2,82.73,50.64,1779,3181,0.012,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/7,4971300,60481,56890.571,6526,31,74,192774.087,2345.296,2206.068,253.061,1.202,2.87,0.99,95,3.684,2818,109.275,,,,,67351674,132293,2611.723,5.13,115066,4.462,0.4944,2,tests performed,56668400,22231734,21348489,13088177,44017,43673,219.75,86.21,82.78,50.75,1694,3063,0.012,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/8,5020617,49317,56064.857,6550,24,26.429,194686.473,1912.385,2174.049,253.992,0.931,1.025,0.97,103,3.994,2844,110.283,,,,,67478280,126606,2616.632,4.909,114036,4.422,0.4916,2,tests performed,56715194,22235150,21363417,13116627,46794,41891,219.93,86.22,82.84,50.86,1624,2958,0.011,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/9,5059642,39025,54768.857,6562,12,25.571,196199.761,1513.288,2123.794,254.457,0.465,0.992,0.96,113,4.382,2941,114.044,,,,,67583985,105705,2620.731,4.099,113682,4.408,0.4818,2.1,tests performed,56738523,22236881,21372943,13128699,23329,39529,220.02,86.23,82.88,50.91,1533,2811,0.011,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/10,5108366,48724,55928,6569,7,25.286,198089.151,1889.39,2168.742,254.729,0.271,0.981,0.95,121,4.692,3092,119.9,,,,,67680643,96658,2624.479,3.748,113342,4.395,0.4934,2,tests performed,56751553,22237860,21378262,13135431,13030,38571,220.07,86.23,82.9,50.94,1496,2795,0.011,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/11,5154633,46267,54602.714,6609,40,26.286,199883.265,1794.114,2117.351,256.28,1.551,1.019,0.93,130,5.041,3145,121.955,,,,,67762200,81557,2627.642,3.163,111048,4.306,0.4917,2,tests performed,56805008,22241967,21396664,13166377,53455,38931,220.28,86.25,82.97,51.06,1510,2825,0.011,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/12,5207650,53017,51348.429,6648,39,26.571,201939.126,2055.861,1991.159,257.792,1.512,1.03,0.91,126,4.886,3147,122.032,,,,,67847632,85432,2630.955,3.313,108862,4.221,0.4717,2.1,tests performed,56848280,22245495,21410025,13192760,43272,38405,220.44,86.26,83.02,51.16,1489,2866,0.011,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/13,5262359,54709,50220,6693,45,28.286,204060.599,2121.473,1947.401,259.537,1.745,1.097,0.9,126,4.886,3138,121.683,,,,,67959817,112185,2635.305,4.35,105777,4.102,0.4748,2.1,tests performed,56887009,22248779,21422263,13215967,38729,37518,220.59,86.27,83.07,51.25,1455,2876,0.011,48.61,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/14,5308858,46499,48222.571,6727,34,28.714,205863.709,1803.11,1869.946,260.856,1.318,1.113,0.89,128,4.964,2979,115.518,,,,,68072923,113106,2639.691,4.386,103036,3.995,0.468,2.1,tests performed,56926704,22252068,21434290,13240346,39695,36901,220.75,86.29,83.12,51.34,1431,2905,0.011,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/15,5345438,36580,46403,6755,28,29.286,207282.186,1418.477,1799.388,261.941,1.086,1.136,0.9,134,5.196,2996,116.177,,,,,68173310,100387,2643.584,3.893,99290,3.85,0.4673,2.1,tests performed,56930398,22252405,21435569,13242424,3694,30743,220.76,86.29,83.12,51.35,1192,2465,0.01,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/16,5384615,39177,46424.714,6779,24,31,208801.368,1519.182,1800.23,262.872,0.931,1.202,0.9,130,5.041,3070,119.047,,,,,68259410,86100,2646.922,3.339,96489,3.742,0.4811,2.1,tests performed,56939761,22253178,21438984,13247599,9363,28748,220.8,86.29,83.13,51.37,1115,2328,0.009,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/17,5416980,32365,44087.714,6787,8,31.143,210056.399,1255.031,1709.607,263.182,0.31,1.208,0.91,140,5.429,3178,123.235,,,,,68314619,55209,2649.063,2.141,90568,3.512,0.4868,2.1,tests performed,56942327,22253441,21439688,13249198,2566,27253,220.81,86.29,83.14,51.38,1057,2226,0.009,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/18,5459012,42032,43482.714,6804,17,27.857,211686.291,1629.892,1686.147,263.841,0.659,1.08,0.91,144,5.584,3276,127.035,,,,,68374034,59415,2651.367,2.304,87405,3.389,0.4975,2,tests performed,56947015,22253815,21441137,13252063,4688,20287,220.83,86.29,83.14,51.39,787,1693,0.007,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/19,5509592,50580,43134.571,6845,41,28.143,213647.652,1961.361,1672.647,265.431,1.59,1.091,0.92,161,6.243,3329,129.09,,,,,68438949,64915,2653.884,2.517,84474,3.276,0.5106,2,tests performed,56982786,22257359,21452092,13273335,35771,19215,220.96,86.31,83.19,51.47,745,1695,0.007,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/20,5563493,53901,43019.143,6891,46,28.286,215737.792,2090.141,1668.171,267.215,1.784,1.097,0.92,147,5.7,3312,128.431,,,,,68521092,82143,2657.07,3.185,80182,3.109,0.5365,1.9,tests performed,57016295,22260331,21462052,13293912,33509,18469,221.09,86.32,83.22,51.55,716,1650,0.006,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/21,5613341,49848,43497.571,6939,48,30.286,217670.768,1932.976,1686.723,269.076,1.861,1.174,0.92,134,5.196,3236,125.484,,,,,68626642,105550,2661.163,4.093,79103,3.067,0.5499,1.8,tests performed,57049425,22263326,21471656,13314443,33130,17532,221.22,86.33,83.26,51.63,680,1608,0.006,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/22,5650550,37209,43587.429,6978,39,31.857,219113.636,1442.868,1690.207,270.589,1.512,1.235,0.92,133,5.157,3210,124.475,,,,,68725615,98973,2665.001,3.838,78901,3.06,0.5524,1.8,tests performed,57083407,22266261,21482424,13334722,33982,21858,221.35,86.34,83.3,51.71,848,1979,0.008,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/23,5685602,35052,42998.143,6983,5,29.143,220472.862,1359.225,1667.356,270.783,0.194,1.13,0.92,135,5.235,3152,122.226,,,,,68809729,84114,2668.262,3.262,78617,3.049,0.5469,1.8,tests performed,57102257,22267716,21490232,13344309,18850,23214,221.43,86.35,83.33,51.75,900,2077,0.008,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/24,5719311,33709,43190.143,7006,23,31.286,221780.009,1307.147,1674.801,271.674,0.892,1.213,0.92,132,5.119,3144,121.916,,,,,68879615,69886,2670.972,2.71,80714,3.13,0.5351,1.9,tests performed,57111207,22268651,21493460,13349096,8950,24126,221.46,86.35,83.35,51.76,936,2173,0.008,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/25,5756791,37480,42539.857,7052,46,35.429,223233.386,1453.377,1649.585,273.458,1.784,1.374,0.92,141,5.468,3291,127.616,,,,,68936116,56501,2673.163,2.191,80297,3.114,0.5298,1.9,tests performed,57114250,22268920,21494357,13350973,3043,23891,221.47,86.35,83.35,51.77,926,2158,0.008,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/26,5796700,39909,41015.429,7112,60,38.143,224780.953,1547.567,1590.472,275.785,2.327,1.479,,142,5.506,3391,131.494,,,,,68999108,62992,2675.606,2.443,80023,3.103,0.5125,2,tests performed,57142090,22271421,21502153,13368516,27840,22758,221.58,86.36,83.38,51.84,882,2009,0.008,,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/27,5847576,50876,40583.286,7164,52,39,226753.792,1972.839,1573.714,277.801,2.016,1.512,,149,5.778,3284,127.345,,,,,69073514,74406,2678.491,2.885,78917,3.06,0.5143,1.9,tests performed,57166332,22273424,21508496,13384412,24242,21434,221.68,86.37,83.4,51.9,831,1870,0.007,,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/28,5889356,41780,39430.714,7187,23,35.429,228373.912,1620.12,1529.021,278.693,0.892,1.374,,137,5.313,3169,122.886,,,,,69172527,99013,2682.331,3.839,77984,3.024,,,tests performed,57190222,22275433,21514550,13400239,23890,20114,221.77,86.38,83.43,51.96,780,1730,0.007,,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/29,5927528,38172,39568.286,7236,49,36.857,229854.123,1480.211,1534.355,280.593,1.9,1.429,,133,5.157,3167,122.808,,,,,69260659,88132,2685.748,3.418,76435,2.964,,,tests performed,57215380,22277581,21521419,13416380,25158,18853,221.87,86.39,83.45,52.03,731,1617,0.006,,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/4/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57229797,22278774,21527099,13423924,14417,18220,221.92,86.39,83.48,52.05,707,1580,0.006,,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
